"","X","workerid","property","trial_type","rt","trial_num","response","sentence","targetMention","item","type","Property"
"1364",955,45,"is male","free_production",3226,10,"human","human is male",0,"human is male",NA,"are male"
"1365",956,45,"is juvenile","free_production",3859,11,"chick","chick is juvenile",0,"chick is juvenile",NA,"are juvenile"
"1366",957,45,"attacks swimmers","free_production",4414,12,"shark","shark attacks swimmers",1,"shark attacks swimmers",NA,"attack swimmers"
"1367",957,45,"attacks swimmers","free_production",4414,12,"shark","shark attacks swimmers",1,"shark attacks swimmers",NA,"attack swimmers"
"1368",958,45,"is white","free_production",7674,13,"seal","seal is white",0,"seal is white",NA,"are white"
"1369",958,45,"is white","free_production",7674,13,"seal","seal is white",0,"seal is white",NA,"are white"
"1370",959,45,"has beautiful feathers","free_production",3011,14,"peacock","peacock has beautiful feathers",1,"peacock has beautiful feathers",NA,"have beautiful feathers"
"1371",960,45,"has a pouch","free_production",4498,15,"kangaroo","kangaroo has a pouch",1,"kangaroo has a pouch","diagnostic","have pouches"
"1372",960,45,"has a pouch","free_production",4498,15,"kangaroo","kangaroo has a pouch",1,"kangaroo has a pouch","diagnostic","have pouches"
"1373",961,45,"carries Lyme disease","free_production",2644,16,"tick","tick carries Lyme disease",1,"tick carries Lyme disease","diagnostic","carry Lyme disease"
"1374",962,45,"has spots","free_production",2743,17,"cheetah","cheetah has spots",0,"cheetah has spots",NA,"have spots"
"1375",962,45,"has spots","free_production",2743,17,"cheetah","cheetah has spots",0,"cheetah has spots",NA,"have spots"
"1376",963,45,"eats people","free_production",4865,18,"alligator","alligator eats people",0,"alligator eats people",NA,"eat people"
"1377",964,45,"has a mane","free_production",2455,19,"horse","horse has a mane",0,"horse has a mane",NA,"have manes"
"1378",964,45,"has a mane","free_production",2455,19,"horse","horse has a mane",0,"horse has a mane",NA,"have manes"
"1379",965,45,"is female","free_production",3311,20,"hen","hen is female",0,"hen is female",NA,"are female"
"1380",966,45,"is full-grown","free_production",8605,21,"cat","cat is full-grown",0,"cat is full-grown",NA,"are full-grown"
"1381",967,46,"lays eggs","free_production",5253,1,"chicken","chicken lays eggs",0,"chicken lays eggs",NA,"lay eggs"
"1382",967,46,"lays eggs","free_production",5253,1,"chicken","chicken lays eggs",0,"chicken lays eggs",NA,"lay eggs"
"1383",967,46,"lays eggs","free_production",5253,1,"chicken","chicken lays eggs",0,"chicken lays eggs",NA,"lay eggs"
"1384",968,46,"doesnt attack swimmers","free_production",8901,2,"butterfly","butterfly doesn't attack swimmers",0,"butterfly doesn't attack swimmers",NA,"dont attack swimmers"
"1385",969,46,"has a mane","free_production",5836,3,"horse","horse has a mane",0,"horse has a mane",NA,"have manes"
"1386",969,46,"has a mane","free_production",5836,3,"horse","horse has a mane",0,"horse has a mane",NA,"have manes"
"1387",970,46,"is full-grown","free_production",7081,4,"bear","bear is full-grown",0,"bear is full-grown",NA,"are full-grown"
"1388",971,46,"is juvenile","free_production",5340,5,"rabbit","rabbit is juvenile",0,"rabbit is juvenile",NA,"are juvenile"
"1389",972,46,"eats people","free_production",6414,6,"lion","lion eats people",0,"lion eats people",NA,"eat people"
"1390",973,46,"doesnt have beautiful feathers","free_production",11105,7,"monkey","monkey doesn't have beautiful feathers",0,"monkey doesn't have beautiful feathers",NA,"dont have beautiful feathers"
"1391",974,46,"carries Lyme disease","free_production",10760,8,"mouse","mouse carries Lyme disease",0,"mouse carries Lyme disease",NA,"carry Lyme disease"
"1392",975,46,"is female","free_production",5074,9,"frog","frog is female",0,"frog is female",NA,"are female"
"1393",976,46,"doesnt eat people","free_production",9072,10,"hummingbird","hummingbird doesn't eat people",0,"hummingbird doesn't eat people",NA,"dont eat people"
"1394",977,46,"has spots","free_production",4568,11,"leopard","leopard has spots",1,"leopard has spots",NA,"have spots"
"1395",977,46,"has spots","free_production",4568,11,"leopard","leopard has spots",1,"leopard has spots",NA,"have spots"
"1396",978,46,"is white","free_production",6650,12,"polarbear","polarbear is white",0,"polarbear is white",NA,"are white"
"1397",978,46,"is white","free_production",6650,12,"polarbear","polarbear is white",0,"polarbear is white",NA,"are white"
"1398",979,46,"has wings","free_production",5341,13,"hawk","hawk has wings",0,"hawk has wings",NA,"have wings"
"1399",979,46,"has wings","free_production",5341,13,"hawk","hawk has wings",0,"hawk has wings",NA,"have wings"
"1400",980,46,"attacks swimmers","free_production",4719,14,"shark","shark attacks swimmers",1,"shark attacks swimmers",NA,"attack swimmers"
"1401",980,46,"attacks swimmers","free_production",4719,14,"shark","shark attacks swimmers",1,"shark attacks swimmers",NA,"attack swimmers"
"1402",981,46,"is male","free_production",6830,15,"pig","pig is male",0,"pig is male",NA,"are male"
"1403",982,46,"has beautiful feathers","free_production",5540,16,"peacock","peacock has beautiful feathers",1,"peacock has beautiful feathers",NA,"have beautiful feathers"
"1404",983,46,"doesnt carry malaria","free_production",7811,17,"raccoon","raccoon doesn't carry malaria",0,"raccoon doesn't carry malaria",NA,"dont carry malaria"
"1405",984,46,"is red","free_production",7222,18,"redpanda","redpanda is red",0,"redpanda is red",NA,"are red"
"1406",985,46,"doesnt carry Lyme disease","free_production",5725,19,"goat","goat doesn't carry Lyme disease",0,"goat doesn't carry Lyme disease",NA,"dont carry Lyme disease"
"1407",986,46,"carries malaria","free_production",6328,20,"mosquito","mosquito carries malaria",1,"mosquito carries malaria","diagnostic","carry malaria"
"1408",986,46,"carries malaria","free_production",6328,20,"mosquito","mosquito carries malaria",1,"mosquito carries malaria","diagnostic","carry malaria"
"1409",987,46,"has a pouch","free_production",4848,21,"kangaroo","kangaroo has a pouch",1,"kangaroo has a pouch","diagnostic","have pouches"
"1410",987,46,"has a pouch","free_production",4848,21,"kangaroo","kangaroo has a pouch",1,"kangaroo has a pouch","diagnostic","have pouches"
"1411",988,47,"has wings","free_production",7453,1,"bird","bird has wings",0,"bird has wings",NA,"have wings"
"1412",988,47,"has wings","free_production",7453,1,"bird","bird has wings",0,"bird has wings",NA,"have wings"
"1413",989,47,"is female","free_production",5358,2,"dog","dog is female",0,"dog is female",NA,"are female"
"1414",990,47,"carries malaria","free_production",5474,3,"mosquito","mosquito carries malaria",1,"mosquito carries malaria","diagnostic","carry malaria"
"1415",990,47,"carries malaria","free_production",5474,3,"mosquito","mosquito carries malaria",1,"mosquito carries malaria","diagnostic","carry malaria"
"1416",991,47,"eats people","free_production",7544,4,"crocodile","crocodile eats people",0,"crocodile eats people",NA,"eat people"
"1417",992,47,"is full-grown","free_production",9115,5,"spider","spider is full-grown",0,"spider is full-grown",NA,"are full-grown"
"1418",993,47,"lays eggs","free_production",6459,6,"fish","fish lays eggs",0,"fish lays eggs",NA,"lay eggs"
"1419",993,47,"lays eggs","free_production",6459,6,"fish","fish lays eggs",0,"fish lays eggs",NA,"lay eggs"
"1420",993,47,"lays eggs","free_production",6459,6,"fish","fish lays eggs",0,"fish lays eggs",NA,"lay eggs"
"1421",994,47,"carries Lyme disease","free_production",7692,7,"tick","tick carries Lyme disease",1,"tick carries Lyme disease","diagnostic","carry Lyme disease"
"1422",995,47,"is white","free_production",8156,8,"zebra","zebra is white",0,"zebra is white",NA,"are white"
"1423",995,47,"is white","free_production",8156,8,"zebra","zebra is white",0,"zebra is white",NA,"are white"
"1424",996,47,"has a mane","free_production",4872,9,"horse","horse has a mane",0,"horse has a mane",NA,"have manes"
"1425",996,47,"has a mane","free_production",4872,9,"horse","horse has a mane",0,"horse has a mane",NA,"have manes"
"1426",997,47,"doesnt eat people","free_production",5409,10,"bunny","bunny doesn't eat people",0,"bunny doesn't eat people",NA,"dont eat people"
"1427",998,47,"doesnt carry Lyme disease","free_production",8011,11,"ant","ant doesn't carry Lyme disease",0,"ant doesn't carry Lyme disease",NA,"dont carry Lyme disease"
"1428",999,47,"doesnt carry malaria","free_production",7026,12,"butterfly","butterfly doesn't carry malaria",0,"butterfly doesn't carry malaria",NA,"dont carry malaria"
"1429",1000,47,"is juvenile","free_production",7355,13,"chimpanzee","chimpanzee is juvenile",0,"chimpanzee is juvenile",NA,"are juvenile"
"1430",1001,47,"doesnt attack swimmers","free_production",5384,14,"goldfish","goldfish doesn't attack swimmers",0,"goldfish doesn't attack swimmers",NA,"dont attack swimmers"
"1431",1002,47,"doesnt have beautiful feathers","free_production",7622,15,"ostrich","ostrich doesn't have beautiful feathers",0,"ostrich doesn't have beautiful feathers",NA,"dont have beautiful feathers"
"1432",1003,47,"attacks swimmers","free_production",4929,16,"shark","shark attacks swimmers",1,"shark attacks swimmers",NA,"attack swimmers"
"1433",1003,47,"attacks swimmers","free_production",4929,16,"shark","shark attacks swimmers",1,"shark attacks swimmers",NA,"attack swimmers"
"1434",1004,47,"has a pouch","free_production",5034,17,"kangaroo","kangaroo has a pouch",1,"kangaroo has a pouch","diagnostic","have pouches"
"1435",1004,47,"has a pouch","free_production",5034,17,"kangaroo","kangaroo has a pouch",1,"kangaroo has a pouch","diagnostic","have pouches"
"1436",1005,47,"is male","free_production",7340,18,"bear","bear is male",0,"bear is male",NA,"are male"
"1437",1006,47,"has spots","free_production",5207,19,"leopard","leopard has spots",1,"leopard has spots",NA,"have spots"
"1438",1006,47,"has spots","free_production",5207,19,"leopard","leopard has spots",1,"leopard has spots",NA,"have spots"
"1439",1007,47,"is red","free_production",4446,20,"cardinal","cardinal is red",1,"cardinal is red",NA,"are red"
"1440",1008,47,"has beautiful feathers","free_production",5444,21,"peacock","peacock has beautiful feathers",1,"peacock has beautiful feathers",NA,"have beautiful feathers"
"1441",1009,48,"has spots","free_production",24606,1,"dog","dog has spots",0,"dog has spots",NA,"have spots"
"1442",1009,48,"has spots","free_production",24606,1,"dog","dog has spots",0,"dog has spots",NA,"have spots"
"1443",1010,48,"is male","free_production",13972,2,"cow","cow is male",0,"cow is male",NA,"are male"
"1444",1011,48,"is female","free_production",13117,3,"sheep","sheep is female",0,"sheep is female",NA,"are female"
"1445",1012,48,"doesnt have beautiful feathers","free_production",11557,4,"insect","insect doesn't have beautiful feathers",0,"insect doesn't have beautiful feathers",NA,"dont have beautiful feathers"
"1446",1013,48,"doesnt carry Lyme disease","free_production",8579,5,"insect","insect doesn't carry Lyme disease",0,"insect doesn't carry Lyme disease",NA,"dont carry Lyme disease"
"1447",1014,48,"is juvenile","free_production",36419,6,"foal","foal is juvenile",0,"foal is juvenile",NA,"are juvenile"
"1448",1015,48,"has beautiful feathers","free_production",20014,7,"bird","bird has beautiful feathers",0,"bird has beautiful feathers",NA,"have beautiful feathers"
"1449",1016,48,"doesnt eat people","free_production",6709,8,"cat","cat doesn't eat people",0,"cat doesn't eat people",NA,"dont eat people"
"1450",1017,48,"doesnt carry malaria","free_production",7790,9,"kitten","kitten doesn't carry malaria",0,"kitten doesn't carry malaria",NA,"dont carry malaria"
"1451",1018,48,"carries malaria","free_production",19277,10,"mosquito","mosquito carries malaria",1,"mosquito carries malaria","diagnostic","carry malaria"
"1452",1018,48,"carries malaria","free_production",19277,10,"mosquito","mosquito carries malaria",1,"mosquito carries malaria","diagnostic","carry malaria"
"1453",1019,48,"attacks swimmers","free_production",6643,11,"shark","shark attacks swimmers",1,"shark attacks swimmers",NA,"attack swimmers"
"1454",1019,48,"attacks swimmers","free_production",6643,11,"shark","shark attacks swimmers",1,"shark attacks swimmers",NA,"attack swimmers"
"1455",1020,48,"carries Lyme disease","free_production",85268,12,"insect","insect carries Lyme disease",0,"insect carries Lyme disease",NA,"carry Lyme disease"
"1456",1021,48,"eats people","free_production",7211,13,"lion","lion eats people",0,"lion eats people",NA,"eat people"
"1457",1022,48,"has a pouch","free_production",18978,14,"kangaroo","kangaroo has a pouch",1,"kangaroo has a pouch","diagnostic","have pouches"
"1458",1022,48,"has a pouch","free_production",18978,14,"kangaroo","kangaroo has a pouch",1,"kangaroo has a pouch","diagnostic","have pouches"
"1459",1023,48,"is red","free_production",47998,15,"bug","bug is red",0,"bug is red",NA,"are red"
"1460",1024,48,"doesnt attack swimmers","free_production",8031,16,"bird","bird doesn't attack swimmers",0,"bird doesn't attack swimmers",NA,"dont attack swimmers"
"1461",1025,48,"is full-grown","free_production",5977,17,"bear","bear is full-grown",0,"bear is full-grown",NA,"are full-grown"
"1462",1026,48,"lays eggs","free_production",4949,18,"chicken","chicken lays eggs",0,"chicken lays eggs",NA,"lay eggs"
"1463",1026,48,"lays eggs","free_production",4949,18,"chicken","chicken lays eggs",0,"chicken lays eggs",NA,"lay eggs"
"1464",1026,48,"lays eggs","free_production",4949,18,"chicken","chicken lays eggs",0,"chicken lays eggs",NA,"lay eggs"
"1465",1027,48,"has a mane","free_production",19753,19,"horse","horse has a mane",0,"horse has a mane",NA,"have manes"
"1466",1027,48,"has a mane","free_production",19753,19,"horse","horse has a mane",0,"horse has a mane",NA,"have manes"
"1467",1028,48,"has wings","free_production",4070,20,"bird","bird has wings",0,"bird has wings",NA,"have wings"
"1468",1028,48,"has wings","free_production",4070,20,"bird","bird has wings",0,"bird has wings",NA,"have wings"
"1469",1029,48,"is white","free_production",10761,21,"cat","cat is white",0,"cat is white",NA,"are white"
"1470",1029,48,"is white","free_production",10761,21,"cat","cat is white",0,"cat is white",NA,"are white"
"1471",1030,49,"has a pouch","free_production",4905,1,"marsupial","marsupial has a pouch",0,"marsupial has a pouch",NA,"have pouches"
"1472",1030,49,"has a pouch","free_production",4905,1,"marsupial","marsupial has a pouch",0,"marsupial has a pouch",NA,"have pouches"
"1473",1031,49,"doesnt attack swimmers","free_production",6133,2,"fish","fish doesn't attack swimmers",0,"fish doesn't attack swimmers",NA,"dont attack swimmers"
"1474",1032,49,"is full-grown","free_production",7512,3,"matureanimal","matureanimal is full-grown",0,"matureanimal is full-grown",NA,"are full-grown"
